Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Mechty idiota,1993,,Comedy ,,,,"The ice has broken, gentlemen of the jury. New time requires a new image of the Turkish national Ostap Bender. He still selflessly loves money. As in the days of the NEP, his big blue dream remains white pants and distant Rio de Janeiro. His methods of achieving the goal are still the same - honest taking money from citizens. But against the background of real ""feats"" of domestic combinators of the last decade, the stunning adventures of the cunning hero Ilf and Petrov may look somewhat faded. Maybe that's why the authors of the film decided to give Ostap Bender a chance to rethink his life path and choose a new option for the end of his career?",1930s based on novel ,83
Kragovrat,1993,,Drama ,,,,"A high-ranking communist functionary is hiding in the village at the house of a childhood friend. During the communist terror, this friend spent most of his life in concentration camps. At the same time, the mother is looking for her son, whose father is a high-ranking communist functionary.",based on novel ,61
Zhao le,1993,,Comedy Drama ,,,,A charming story of a group of senior citizens who set up a Peking Opera club in hopes of finding revitalization through singing and dancing. Fast paced and delightful.,senior citizen f rated based on novel ,133
Volchitsy,1993,,Crime ,,,,,literature on screen european literature on screen french literature on screen crime literature on screen french crime literature on screen 5 more ,115
Harjunpää and the Persecutors,1993,,Crime Drama Thriller ,,,,"A police story, where the policeman Timo Harjunpää works on a case where two losers start a harassment campaign against a rich and successful computer expert. Tragedy cannot be avoided.",criminal investigation harassment police cellar prostitute 33 more ,84
Sidestroke,1993,,Comedy Drama ,,,,"Max and Loockeed ,two pals,pool their resources and start all over again.In Paris ,they see Clara again , she's a girl who works in a peep-show.Together,they leave Paris for the lake of Annecy where one of their friends put them up in a boathouse.They try to manage ,without any real plan.Their relationship begins to deteriorate.Clara and Loockheed,in spite of their quarrels,get marry and Max is left alone.",male frontal nudity based on novel ,83
Bisangguga eobtda,1993,,Drama Horror Thriller ,,,,A man begins a murder spree in a misguided effort to narrow the gap between the very rich and the very poor but when he starts to doubt his mission he finds that he has become addicted to killing and cannot stop,based on novel ,144
A gólyák mindig visszatérnek,1993,,Drama Family History ,,,,"Zoltán, the eight year-old hero, is taken by his mother to his grandparents. It is 1955 and the boy's father is in prison and in order to help, the mother's parents agree to bring up their grandson. Zoltan's life changes totally: new surroundings, new experiences, new friends. One day after visiting his father in prison and as a result of its effects on him, he sets out with his grandfather's gun, and his inseparable four-legged friend, the dog Kajla, to free his father. He gets lost in the marsh and catches pneumonia. In his nightmares he plans out his life: he saves an injured stork, he talks to the animals. While the boy fights his illness, the grandfather really finds an injured stork and they cure it together.",stork prison wounded bird uprising talking animal 27 more ,71
Angely v rayu,1993,,Drama ,,,,,based on novel ,122
Die dumme Augustine,1993,,Family ,,,,,literature on screen european literature on screen german literature on screen children's literature on screen german children's literature on screen 6 more ,132
Caccia alle mosche,1993,,,,,,,based on novel ,
Mest shuta,1993,,Drama History Musical ,,,,,1500s based on novel ,62
Anomaliya,1993,,Sci-Fi ,,,,"Based on Clifford Simak's story ""All Flesh is Grass"". In the small settlement strange things lately are created, and soon the settlement is cut off from the outside world by an insuperable wall. The scientist Alexander Kartin tries to investigate the unusual phenomenon.",contact parallel world based on novel ,92
Chyornyy kvadrat,1993,,Crime Mystery ,,,,"A group of operatives is investigating, at first glance, a domestic murder. Investigator Alexander Turetsky understands that the threads of the case lead to the highest echelons of the military leadership of our country, and each next step can be the last for the detectives. But the operatives, risking their lives, continue their work.",color in title based on novel ,123
Vigyázók,1993,,Drama ,,,,,based on novel ,93
Skandal v nashem Kloshgorode,1993,,Comedy Musical ,,,,,f rated remake based on novel ,154
Rytsar Kennet,1993,,Adventure History War ,,,,,medieval times religion love sequel based on novel 1 more ,67
Chibusa,1993,,,,,,,based on novel ,
Xiao shi de nu ren,1993,,Drama ,,,,,based on novel ,
Udusulanga,1993,,,,,,,based on novel ,
Dummy in a Circle,1993,,Drama Music ,,,,"Based on a novel by Lilly Perry Amitai, Blind Man's Bluff takes a bittersweet look at the life of a young Israeli woman. Trying to distance herself from her Holocaust survivor parents and ex-boyfriend, pianist Micki Stav moves out of her parents' house in search of her own identity. She moves into a small apartment but remains caught in a lattice of demanding relationships. Tension increases as Micki tries to succeed in the classical music world. Her eclectic new neighbors, though, introduce her to a new world of desires in which Micki finds the courage to confront her problems and emerge as an independent and mature woman.",pianist neighbor holocaust survivor israeli tel aviv israel 18 more ,93
Naarden Vesting,1993,,Drama ,,,,,f rated based on novel ,
Anego - Gokudô wo aishita onna: Kiriko,1993,,Action Drama ,,,,,based on novel ,122
Wu ren he cai,1993,,Drama ,,,,"No More Applause aka Wu Ren He Cai Synopsis Xiao Ke Ping is a flautist in a philharmonic orchestra, but it is popular music, not classical, that floods the music market. Xiao and her colleagues are often reduced to playing little-appreciated chamber music in hotel bars and cafés. Her Husband, Li Mian Ning, was once an advanced technology engineer. When he returns to Beijing be with Xiao, Li had to abandon his specialty and become a security guard in the Forbidden City. It is only when he is playing electronic games after work that Li's energy shows through. Life is getting drier and drier. After many career setbacks, Xiao becomes short-temper. Husband and wife quarrel repeatedly. Finally they divorce. Due to the lack of housing, Li and Xiao have to go on living, specially, in the same apartment. Later, each takes a ""new lover"" home, mostly to provoke the other. Han Li Ting, a woman in her thirties, tries to go out of her way to please Li because he has a room to live in. Qian Kang, an old classmate of Xiao who had been in a one-side love affair with her during their high school-days, now has given up teaching to make money as a businessman. He still loves Xiao as much as ever. Using jocular and humorous tone, ""No More Applause"" fallows these two coupes sorrows and joys.",romanic based on novel ,61
Dracula,1992,R,Fantasy Horror ,"40,000,000 (estimated)","82,522,790","215,862,692","This version of Dracula is closely based on Bram Stoker's classic novel. Young barrister Jonathan Harker is assigned to a gloomy village in the mists of eastern Europe. He is captured and imprisoned by the undead vampire Dracula, who travels to London, inspired by a photograph of Harker's betrothed, Mina Murray. In Britain, Dracula begins a reign of seduction and terror, draining the life from Mina's closest friend, Lucy Westenra. Lucy's friends gather together to try to drive Dracula away.",dracula vampire horror movie remake monster sex female vampire 334 more ,128
The Last of the Mohicans,1992,R,Action Adventure Drama Romance War ,"40,000,000 (estimated)","75,505,856","75,505,856","The last members of a dying Native American tribe, the Mohicans -- Uncas, his father Chingachgook, and his adopted half-white brother Hawkeye -- live in peace alongside British colonists. But when the daughters of a British colonel are kidnapped by a traitorous scout, Hawkeye and Uncas must rescue them in the crossfire of a gruesome military conflict of which they wanted no part: the French and Indian War.",based on novel french and indian war american history long rifle woman in jeopardy 196 more ,85
