Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
The Towering Inferno,1974,PG,Action Drama Thriller ,"14,000,000 (estimated)","116,000,000","116,000,000","Doug Roberts, Architect, returns from a long vacation to find work nearly completed on his skyscraper. He goes to the party that night concerned he's found that his wiring specifications have not been followed and that the building continues to develop short circuits. When the fire begins, Michael O'Halleran is the chief on duty as a series of daring rescues punctuate the terror of a building too tall to have a fire successfully fought from the ground.",disaster film firefighter cat rappelling down an elevator shaft person on fire 251 more ,120.0
Mame,1974,PG,Musical ,"12,000,000 (estimated)",Non,Non,"Upon the death of wealthy Chicagoan Edward Dennis in the late 1920s, his nine-year-old son ",taxi 1920s 1930s 1940s reference to rhett butler 37 more ,120.0
Going Places,1974,R,Action Comedy Crime Drama ,Non,"771,540",Non,"Two whimsical, aimless thugs harass and assault women, steal, murder, and alternately charm, fight, or sprint their way out of trouble. They take whatever the bourgeois characters value: whether it's cars, peace of mind, or daughters. Marie-Ange, a jaded, passive hairdresser, joins them as lover, cook, and mother confessor. She's on her own search for seemingly unattainable sexual pleasure.",copulation sexual assault criminal molestation sex with older woman 136 more ,60.0
The Taking of Pelham One Two Three,1974,R,Action Crime Thriller ,"5,000,000 (estimated)",Non,Non,"Four seemingly-unrelated men board subway train Pelham 1:23 at successive stations. Mr. Blue, Mr. Green, Mr. Grey and Mr. Brown are heavily armed and overpower the motorman and novice conductor to take control of the train. Between stations they separate the front car from the remainder of the train, setting passengers in the back cars and the motorman free. The four demand $1 million ransom within exactly one hour for the remaining eighteen hostages, including the conductor. If their demands are not met in time or their directions are not followed precisely, they will begin to shoot hostages dead, one every minute the money is late. Wisecracking Lt. Zach Garber of the transit police ends up being the primary communicator between the hijackers and the authorities, which includes transit operations, his own police force, the NYPD, and the unpopular and currently flu ridden mayor who will make the ultimate decision of whether to pay the ransom. Unknown to Garber, what may be working on their side is the disparate nature of the four hijackers, including methodical and unbending Blue, trigger happy Grey, and also under the weather Green, who may pass out before the caper has concluded. What Garber does know is that there is a plain clothes NYPD officer among the eighteen hostages. What Garber has to try and figure out is how the four hijackers can possibly get away, as they are in a tunnel and have to remain with the train since it has a dead-man mechanism which requires a motorman at the controls at all times.",african american new york city reference to fiorello la guardia male police officer undercover police officer 74 more ,60.0
Arabian Nights,1974,X,Comedy Drama Fantasy History Romance ,,,,"Rich with exotic tales of slaves and kings, potions, betrayals, demons and, most of all, love and lovemaking in all its myriad forms. Mysterious and liberating, this is an exquisitely dreamlike and adult interpretation of the original folk tales.",male full frontal nudity arabian nights female full frontal nudity sex slave male frontal nudity 159 more ,120.0
Airport 1975,1974,PG,Action Drama Thriller ,"3,000,000 (estimated)",Non,Non,"When the pilot of a small aircraft has a heart attack and crashes his plane into the cockpit of a Boeing 747, several members of the flight crew are killed and the pilot is blinded. Miraculously, the 747 stays in the air on auto-pilot with flight attendant Nancy Prior at the controls. Ground controllers, including her boyfriend Alan Murdock, try to teach her the basics but they soon realize they will have to get a trained pilot into the cockpit. Their first attempt fails and Murdock realizes he will have to do it. Meanwhile, various passengers have their own problems including a young girl who is destined to a life saving operation.",hare krishna repeat sequel fire truck kiss engineer 181 more ,60.0
The Parallax View,1974,R,Drama Thriller ,Non,Non,"2,942","Joe Frady is a determined reporter who often needs to defend his work to colleagues. After the assassination of a prominent U.S. senator, Frady begins to notice that reporters present during the assassination are dying mysteriously. After getting more involved in the case, Frady begins to realize that the assassination was part of a conspiracy somehow involving the Parallax Corporation, an enigmatic training institute. He then decides to enroll for the Parallax training himself to discover the truth.",conspiracy reporter investigative reporter conspiracy theory assassination plot 129 more ,60.0
The Odessa File,1974,PG,Drama Thriller ,Non,"1,113,301",Non,"After reading the diary of an elderly Jewish man who committed suicide, freelance journalist Peter Miller begins to investigate the alleged sighting of a former S.S. Captain who commanded a concentration camp during World War II. Miller eventually finds himself involved with the powerful organization of former S.S. members, called ""O.D.E.S.S.A."", as well as with the Israeli secret service. Miller probes deeper and eventually discovers a link between the S.S. Captain, ""O.D.E.S.S.A."", and his own family.",journalist israeli investigation secret organization nazi 278 more ,120.0
The Land That Time Forgot,1974,PG,Adventure Fantasy ,"1,500,000 (estimated)",Non,Non,"After a German U-Boat sinks their ship, several survivors manage to take control of the boat. Bowen Tyler is the son of an American shipbuilder and Captain Bradley an experienced seaman. After several tussles with the German crew, they find themselves on a strange island. There they find a place where several stages of Earth's evolution co-exist at the same time. As a result several types of humans are found as well as prehistoric dinosaurs. There are also active volcanoes which all add up to a challenge to survive.",gun sinking uniform captain enemies become allies 100 more ,60.0
Mr. Majestyk,1974,PG,Action Crime Drama Romance Thriller ,Non,"129,800",Non,Vietnam veteran Vince Majestyk just wants to grow his watermelons and live in peace on his farm. But the local mob boss has different ideas. When his workers are threatened Mr. Majestyk decides to lend them a hand but then the wrath of the mob is turned onto Mr. Majestyk himself. The poor mobsters don't stand a chance.,character name as title two word title hixploitation farm farmer 174 more ,60.0
Confessions of a Window Cleaner,1974,R,Comedy ,,,,"Young Timmy starts as a window cleaner in the little company of his brother. Soon he learns that some female customers expect additional service. Young and curious as he is, he reluctantly accepts the juicy duty. However his heart belongs to Liz, who demands the highest commitment until she lets him go all the way.",female nudity sex comedy sex window cleaner male nudity 41 more ,60.0
Where the Red Fern Grows,1974,G,Drama Family ,,,,"Where the Red Fern Grows is a great book about the adventurous story a young boy and his dream for his own red-bone hound hunting dogs. Set in the Ozark Mountains during the Great Depression, Billy Coleman works hard and saves his earnings for 2 years to achieve his dream of buying two coonhound pups. He develops a new trust in God as he faces overwhelming challenges in adventure and tragedy roaming the river bottoms of Cherokee country with Old Dan and Little Ann.The story follows the inseparable trio as they romp relentlessly through the Ozarks, trying to tree the elusive Ghost raccoon. Their efforts prove victorious as they win the coveted gold cup in the annual coon-hunt contest, capture wily ghost coons and bravely fight a mountain lion. Through these adventures Billy realizes the meaning of true friendship, loyalty, and more.",barefoot male barefoot boy tickling feet overalls boy wearing overalls 42 more ,60.0
