Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
The Final Master,2015,Not Rated,Action Drama ,Non,Non,"8,551,269","A Wing Chun master has to defeat 8 martial arts schools to open his own school, yet he has become a chess piece to the local power dynamics.",teacher student relationship reputation tianjin china martial arts master martial arts 34 more ,154
Harmony,2015,R,Animation Sci-Fi Thriller ,Non,"23,248","430,568","In an idyllic future, a group of terrorists trigger a mass suicide that shocks the globe. Government agent Tuan Kirie, can't help but think their message sounds familiar-almost identical to the ideals held by a friend who'd supposedly killed herself years earlier. Will chasing a ghost from her past be the key to unlocking a brighter future?",female police officer suicide eternal life futuristic dystopian future 19 more ,155
Wondrous Boccaccio,2015,,Comedy Drama History ,Non,Non,"661,593","Florence, Thirteenth Century. The ""Black Death"" is spreading. Ten kids (three boys and seven girls) decide to escape and to seek shelter in the countryside, away from the horrible consequences of the plague. In order to kill time, each kid tells a particular story, but no matter how different their stories may be, they all have one aspect in common: love. A love that will help the characters cope with the numerous uncertainties of a very arduous age.",middle ages episodic structure forbidden love love death 18 more ,122
Forget Me Not,2015,,Drama Romance ,,,,"This film tells the story of a high school student named Takashi (Murakami Nijiro) who falls in love at first sight with a girl along Azusa (Akari Hayami), and then they started dating. One day, Azusa made a strange confession by telling Takashi that everyone including his family will forget about him a few hours after the meeting. At first Takashi do not believe what is said Azusa, but as time went on, Takashi began to realize that she began to forget the details of the time they spent together. Knowing this, he then makes a note documenting their time together so he would not forget. So what happens next?",short skirt miniskirt denim skirt japanese high school girl japanese schoolgirl 36 more ,103
De Boskampi's,2015,,Comedy Crime Family ,Non,Non,"1,290,606","Comedy about a boy who is bullied and therefore decides to boost his image by saying that he belongs to a mafia family. Rik Boskamp, son of a nerdy accountant, will not be bullied. Inspired by a mafia film he gets an idea. He causes his elders to move and that his father is looked at for the dangerous mafia boss Paulo Boskampi in the new village. It soon turns out to work the plan. Rikkie Boskampi is no longer bullied, everyone is afraid of Paulo and treats them with respect. Until a bully from the past emerges. How long Rikkie may lie still before its discovered? This family film is based on the book by Marjon Hoffman.",school bully based on novel adolescent abuse 17 more ,84
Sworn Virgin,2015,Unrated,Drama ,Non,"4,636","108,681","Hana Doda, still a girl, escapes from her destiny of being wife and servant which is imposed on the women in the inhospitable mountains in Albania. She appeals to the old law of the Kanun and swears her eternal virginity thus becoming a ""sworn virgin"". She turns into a man, takes up a rifle and becomes Mark, Mark Doda. It is in exchange for this sacrifice that Hana is allowed to be considered at the same level as other men. Her battle does not only mean that she must rebel against what destiny has been writing on her body for centuries, but she must also reject, in name of this rebellion, every form of love. A refusal that becomes her prison. After more than ten years spent in solitude in the mountains as a man, she becomes brutish and she transforms to survive the hardship, the cold and misery, until something returns to awaken her again... Hana decides to change life and painstakingly regain her body. She knows that leaving the mountains is the price she will have to pay to be able to go back to living. A journey drags her away from her arid land, a journey that will mean she will have to revisit her past and exhume memories and feelings that she was made to bury in oblivion. Following a path that is a continuous and subtle crossing of two different and distant worlds, of the past and the future. In a modern Milan metropolis, she struggles to leave her man's clothes and learns to be woman. She experiences the heady sensation of physical contact with others, and she finds dear and beloved people that life had taken from her and there opens an unexpected and forbidden possibility of love. Mark not only returns to being Hana, but she is also able to piece the two souls back together that for years have lived inside her body and she is reborn as a new, free and complete.",bare breasts synchronised swimming sexuality bathroom gender 7 more ,102
Black Beauty,2015,PG,Adventure Family ,,,,"""Black Beauty,"" a film centering on a 15 year-old girl who volunteers at a city pound, and convinces her Grandfather in the country to adopt a horse that was rescued from an abusive owner. They spend the summer rehabilitating ""Black Beauty.""",horse eventing show jumping dressage teenage girl 23 more ,122
Second Origin,2015,,Adventure Horror Sci-Fi ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€6,000,000 (estimated)</span></li></ul></div></li",Non,"363,922","The whole of humanity has vanished. The only two survivors, the 20-year-old Alba and the 10-year-old Dídac, are living in a devastated world. In order to survive on this planet in ruins, they must start from scratch. Together they will have to rebuild not only their own lives but also those of the whole of humanity. Because when everything seems lost, love is the only survival handbook.",humanity survival new beginning catastrophe love 3 more ,124
Albert,2015,Not Rated,Animation Action Adventure Comedy Family ,Non,Non,"1,794,574","Albert who lives in the small Danish provincial town Kalleby. Albert is always up to no good, but he's also really clumsy. One day he comes to overturn the city's landmarks - a statue of a balloon captain. The townspeople are mildly not happy with his recent accident, so with his best friend, Egon, Albert takes off on an adventure to find a real balloon. On their trip postponed friends of both robbers, gypsies and the world's largest diamond.",character name as title forename as title one word title balloon friendship 5 more ,72
Remainder,2015,,Drama ,Non,Non,"44,898","Hit by a falling object in a freak accident, an unnamed man awakens from a coma with £8.5m in compensation and his memory gone. All that remains is a fragmentary image - a small boy at the top of a stairwell in an old house, reaching out his hand to an old lady on the floor below - which the man physically reconstructs in the hope of triggering a more complex memory. Using his wealth, the man acquires a block of apartments and populates it with actors to play out the scene again and again and again. But as scraps of other memories present themselves and the man becomes ever more desperate to reconnect to life, his re-enactments grow increasingly complicated and risky, leading him to an unsolved crime and the secret of his undoing.",telephone call amnesia punched in the face phone booth hospital 15 more ,94
Territoriya,2015,,Adventure Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€11,000,000 (estimated)</span></li></ul></div></li",Non,"1,330,063","It happened in the sixties, during the political thaw in the Soviet Union... but our story unfolds in the coldest terrain of the country. It was an unexplored and unbeaten terrain of boundless ice-field and forbidding rocks. This was the proper place for real men and real romantics. Our story is about the geologists prospecting gold in the Extreme North.",gold siberia gold rush male rear nudity male nudity 12 more ,193
